Fecha y hora;"Departamento";"Localidad";"Jurisdiccion ";"Tipo de Siniestro";"Vehiculo";"Rol";Edad;"Sexo";Fallecido a los Dias;"Otro vehiculo";"Lugar del Siniestro";"X";"Y"
22/06/2018 18:51:00;"SAN JOSE";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"PASAJERO";71;"F";0;"AUTO";"RUTA 3 KM 82;500";"523710.27";"6191505.48"
23/06/2018 15:00:00;"SALTO";"SALTO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";38;"M";0;"CAMIONETA";"BENITO SOLARI ESQ. AVENIDA PASCUAL HARRIAGUE";"407650.3588";"6524285.6901"
23/06/2018 19:24:00;"CANELONES";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";18;"M";1;"CAMIONETA";"RUTA 87 KM 45;000";"604804.07";"6155508.7"
24/06/2018 06:45:00;"MALDONADO";"N/C";"NACIONAL";"CAÍDA";"MOTO";"CONDUCTOR";21;"M";0;;"RUTA 9;000 y RUTA 93;000";"660380.52716847";"6149005.39495906"
24/06/2018 13:00:00;"SAN JOSE";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"BICICLETA";"CONDUCTOR";54;"M";0;"OMNIBUS";"RUTA 1 KM 106;500";"491082.72";"6198235.96"
24/06/2018 17:00:00;"SAN JOSE";"N/C";"DEPARTAMENTAL";"DESPISTE";"CAMIONETA";"PASAJERO";52;"F";1;;"CAMINO VECINAL A RACING";"494829.99924512";"6211685.1532864"
25/06/2018 14:03:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";83;"M";3;"MOTO";"AVENIDA GENERAL RIVERA ESQ. ALBERTO ZUM FELDE";"583021.9782";"6138700.3427"
27/06/2018 20:28:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"CAÍDA";"BICICLETA";"CONDUCTOR";61;"M";0;"AUTO";"AVENIDA DON PEDRO DE MENDOZA ESQ. CAMINO BOISO LANZA";"576874.0391";"6147547.1996"
27/06/2018 17:30:00;"CANELONES";"N/C";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";37;"M";0;"CARRO";"CAMINO LAS PIEDRITAS ESQ. RUTA 84";"590109.06221351";"6157951.08070576"
29/06/2018 06:27:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";63;"F";0;"CAMIONETA";"GRECIA ESQ. SUECIA";"568559.7365";"6139765.6641"
30/06/2018 13:00:00;"MALDONADO";"BALNEARIO BUENOS AIRES";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";22;"M";0;"MOTO";"CALLE 32 EL HACHERO ESQ. CALLE 54 LOS JINETES";"701557.3315";"6137807.3096"
03/07/2018 18:20:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";57;"M";1;"OMNIBUS";"AVENIDA FERNANDEZ CRESPO ESQ. NUEVE DE ABRIL";"574814.7715";"6138160.7413"
04/07/2018 20:50:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";18;"M";0;"OMNIBUS";"AVENIDA JOSE BELLONI ESQ. CAMINO GENERAL OSVALDO RODRIGUEZ";"579057.5416";"6150359.2965"
06/07/2018 02:50:00;"SALTO";"SALTO";"DEPARTAMENTAL";"DESPISTE";"CAMIONETA";"CONDUCTOR";36;"M";0;;"COSTANERA SUR TOMAS BERRETA ESQ. JUAN PABLO II";"406335.4374";"6525979.8584"
06/07/2018 06:46:00;"CANELONES";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";59;"M";0;"AUTO";"RUTA 36 KM 24;300";"564827.67";"6159302.21"
06/07/2018 15:00:00;"PAYSANDU";"PAYSANDU";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";20;"F";1;"AUTO";"WASHINGTON ESQ. DOCTOR JOSE VEROCAY";"399099.8057";"6424151.8183"
07/07/2018 23:20:00;"CANELONES";"CIUDAD DE LA COSTA";"DEPARTAMENTAL";"COLISIÓN CON OBSTÁCULO EN CALZADA";"MOTO";"CONDUCTOR";41;"M";0;;"PARALELA SUR DE RUTA INTERBALNEARIA ESQ. CALLE 53";"593037.74851293";"6146521.05972706"
08/07/2018 06:15:00;"CANELONES";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"BICICLETA";"CONDUCTOR";49;"F";0;"CAMIONETA";"RUTA 12 KM 87;000";"598620.43433185";"6203543.60638036"
14/07/2018 07:00:00;"LAVALLEJA";"MINAS";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";39;"M";0;"CAMION";"DOCTOR LUIS ALBERTO DE HERRERA ESQ. JOSE BATLLE Y ORDOÑEZ";"661634.3202";"6195294.9797"
14/07/2018 17:18:00;"SORIANO";"N/C";"NACIONAL";"ATROPELLO DE PEATÓN";"MOTO";"CONDUCTOR";63;"M";1;;"RUTA 2 KM 193;500";"457167.01";"6258095"
15/07/2018 07:15:00;"DURAZNO";"N/C";"NACIONAL";"DESPISTE";"CAMIONETA";"CONDUCTOR";53;"M";0;;"RUTA 14 KM 10;000";"588400.30506319";"6320702.84140158"
16/07/2018 01:32:00;"CANELONES";"CIUDAD DE LA COSTA";"DEPARTAMENTAL";"DESPISTE";"CAMIONETA";"PASAJERO";28;"F";0;;"PARALELA AL SUR RUTA IB ESQ. AVENIDA PEREZ BUTLER";"598814.7713";"6148504.9132"
16/07/2018 14:25:00;"CANELONES";"SAN BAUTISTA";"NACIONAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";15;"M";0;"CAMION";"RUTA 6 KM 62;000";"595026.38";"6188599.88"
16/07/2018 18:30:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";61;"F";1;"CAMION";"CAMINO CARRASCO ESQ.CAMINO GENERAL SERVANDO GOMEZ";"585580.0072";"6141176.7518"
18/07/2018 05:50:00;"RIO NEGRO";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";22;"M";0;"AUTO";"RUTA 25 KM 69;000";"462227.4";"6409008.53"
19/07/2018 02:13:00;"COLONIA";"NUEVA PALMIRA";"DEPARTAMENTAL";"CAÍDA";"MOTO";"CONDUCTOR";47;"M";0;;"DOMINGO ORDOÑANA ESQ. TACUABE";"370815.0124";"6250966.1148"
19/07/2018 21:50:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";81;"F";3;"MOTO";"AVENIDA GENERAL FLORES esq. DOCTOR ANDRES LAMAS";"575775.6828";"6141539.4911"
19/07/2018 21:30:00;"SALTO";"SALTO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";25;"M";0;"AUTO";"AVENIDA JOSE ENRIQUE RODO ESQ. AVENIDA ENRIQUE AMORIN";"410916.2354";"6527998.5786"
21/07/2018 02:20:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";24;"M";1;"AUTO";"AVENIDA BRASIL esq. SIMON BOLIVAR";"576744.5653";"6136932.4725"
21/07/2018 07:13:00;"MALDONADO";"SAN CARLOS";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"CAMIONETA";"PASAJERO";42;"M";0;"AUTO";"RUTA 39 KM 15;000";"689627.42269026";"6146342.72832239"
21/07/2018 07:13:00;"MALDONADO";"SAN CARLOS";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";38;"M";0;"CAMIONETA";"RUTA 39 KM 15;000";"689627.42269026";"6146342.72832239"
21/07/2018 19:20:00;"ARTIGAS";"N/C";"NACIONAL";"ATROPELLO DE ANIMALES";"MOTO";"CONDUCTOR";40;"M";0;;"RUTA 3 RAMAL 25 KM 3;500";"447213.93267325";"6644465.24123408"
23/07/2018 07:00:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"DESPISTE";"MOTO";"CONDUCTOR";28;"M";0;;"AVENIDA MILLAN esq. AMERICO VESPUCIO";"573858.1349";"6141269.1752"
24/07/2018 07:00:00;"CANELONES";"CANELONES";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"CAMIONETA";"CONDUCTOR";49;"M";0;"CAMION";"RUTA 5 km. 46;000";"566914.26";"6179815.45"
24/07/2018 07:00:00;"CANELONES";"CANELONES";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"CAMIONETA";"PASAJERO";21;"M";0;"CAMION";"RUTA 5 km. 46;000";"566914.26";"6179815.45"
25/07/2018 14:55:00;"SAN JOSE";"CIUDAD DEL PLATA";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";61;"M";1;"OMNIBUS";"RUTA UNO VIEJA esq. ZAPICAN";"557066.5025";"6151738.6922"
25/07/2018 20:35:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";80;"F";0;"AUTO";"AVENIDA GENERAL FLORES esq. AVENIDA DOCTOR LUIS ALBERTO DE HERRERA";"575692.6866";"6141400.311"
26/07/2018 18:30:00;"FLORIDA";"FLORIDA";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";58;"M";1;"CAMIONETA";"HEBER USHER ESQ. MAESTRA ANGELA GIL";"571324.66631139";"6228706.09721579"
27/07/2018 18:01:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";75;"F";0;"OMNIBUS";"AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA ESQ. GALICIA";"573860.9139";"6137718.3632"
29/07/2018 16:50:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"DESPISTE";"AUTO";"CONDUCTOR";22;"M";0;;"AVENIDA DOCTOR LUIS ALBERTO DE HERRERA ESQ. DOCTOR JOSE MARIA PENCO";"575162.16";"6141788.9982"
13/07/2018 17:06:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";26;"M";1;"AUTO";"MEDIODIA ESQ. LUIS LASAGNA";"568142.595";"6149694.0839"
30/07/2018 19:00:00;"LAVALLEJA";"SOLIS DE MATAOJO";"NACIONAL";"ATROPELLO DE ANIMALES";"MOTO";"CONDUCTOR";20;"M";1;;"RUTA 8 KM 79;000";"640335.53";"6169355.55"
31/07/2018 07:28:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";29;"M";5;"MOTO";"OVIDIO FERNANDEZ ESQ. ARCHIDONA";"581272.6697";"6145954.955"
31/07/2018 11:50:00;"CANELONES";"N/C";"NACIONAL";"CAÍDA";"MOTO";"PASAJERO";3;"M";1;;"RUTA 33 KM 24;200";"581198.32";"6157053.82"
31/07/2018 18:30:00;"MALDONADO";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";39;"F";2;"AUTO";"RUTA INTERBALNEARIA CASI ARRAYANES";"663822.0294128";"6143695.83136193"
02/08/2018 01:00:00;"RIVERA";"VICHADERO";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";23;"M";1;;"RUTA 6 KM 392;000";"718557.28";"6481378.48"
02/08/2018 12:45:00;"FLORIDA";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"CAMIONETA";"CONDUCTOR";60;"M";0;"OMNIBUS";"RUTA 5 KM 94;000";"574439.34754075";"6225489.81578323"
05/08/2018 01:05:00;"RIVERA";"RIVERA";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"PASAJERO";20;"F";3;"MOTO";"TRANQUERAS ESQ. GENERAL JUAN ANTONIO LAVALLEJA";"639860.7571";"6579772.6634"
05/08/2018 05:20:00;"ARTIGAS";"BELLA UNION";"DEPARTAMENTAL";"DESPISTE";"CAMIONETA";"CONDUCTOR";15;"M";0;;"GENERAL JOSE G. ARTIGAS ESQ. CERRO LARGO";"442991.6812";"6652419.5529"
05/08/2018 07:00:00;"CANELONES";"LAS PIEDRAS";"DEPARTAMENTAL";"CAÍDA";"MOTO";"CONDUCTOR";76;"M";0;;"CARLOS GARDEL ESQ. DOMINGO CASTILLAS";"571515.9397";"6155107.0841"
07/08/2018 12:20:00;"PAYSANDU";"PORVENIR";"DEPARTAMENTAL";"ATROPELLO DE ANIMALES";"MOTO";"CONDUCTOR";30;"M";2;;"TREINTA Y TRES ORIENTALES ESQ. VEINTICINCO DE AGOSTO";"408877.4443";"6415412.0506"
07/08/2018 19:30:00;"CANELONES";"TOLEDO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";75;"M";8;"MOTO";"17 METROS ESQ ADRIAN MEDINA";"581994.80431833";"6155116.06461906"
10/08/2018 07:35:00;"SORIANO";"DOLORES";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"CAMION";"PASAJERO";30;"M";1;"CAMION";"GENERAL MANUEL ORIBE ESQ. TOMAS GOMENSORO";"387280.2114";"6289872.0574"
10/08/2018 22:30:00;"TACUAREMBO";"TACUAREMBO";"DEPARTAMENTAL";"DESPISTE";"MOTO";"PASAJERO";18;"M";2;;"FERNANDO SECCO APARICIO ESQ. MANUEL FREIRE";"597534.2808";"6492141.7546"
10/08/2018 22:30:00;"TACUAREMBO";"TACUAREMBO";"DEPARTAMENTAL";"DESPISTE";"MOTO";"CONDUCTOR";16;"M";0;;"FERNANDO SECCO APARICIO ESQ. MANUEL FREIRE";"597534.2808";"6492141.7546"
11/08/2018 13:27:00;"CANELONES";"LAS PIEDRAS";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";47;"M";0;"OMNIBUS";"AVENIDA JOSE BATLLE Y ORDOÑEZ ESQ. JOSE PEDRO VARELA";"572083.4171";"6157056.4037"
11/08/2018 17:55:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";81;"M";0;"MOTO";"AVENIDA ITALIA ESQ. ALTO PERU";"580039.7206";"6139128.3873"
11/08/2018 17:20:00;"CANELONES";"N/C";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";30;"F";0;"OMNIBUS";"RUTA 36 KM 35;000";"560111.91";"6168415.79"
11/08/2018 17:20:00;"CANELONES";"N/C";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";0;"F";0;"OMNIBUS";"RUTA 36 KM 35;000";"560111.91";"6168415.79"
11/08/2018 17:20:00;"CANELONES";"N/C";"NACIONAL";"DESPISTE";"AUTO";"CONDUCTOR";29;"M";0;"OMNIBUS";"RUTA 36 KM 35;000";"560111.91";"6168415.79"
12/08/2018 17:45:00;"CANELONES";"CITY GOLF";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"PASAJERO";74;"F";1;"OMNIBUS";"RUTA IB KM 45;000";"612621.23";"6152083.74"
12/08/2018 17:45:00;"CANELONES";"CITY GOLF";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";79;"M";24;"OMNIBUS";"RUTA IB KM 45;000";"612621.23";"6152083.74"
12/08/2018 17:20:00;"SALTO";"SALTO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";83;"M";0;"MOTO";"MANUEL ORIBE ESQ. RAMBLA CEIBAL";"411131.28904597";"6527215.94636816"
13/08/2018 19:40:00;"CANELONES";"TALA";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";3;"F";0;"CAMIONETA";"TREINTA Y TRES ESQ. ESTADIO DE NACIONAL";"613264.1154";"6199656.6996"
14/08/2018 17:30:00;"CERRO LARGO";"N/C";"NACIONAL";"DESPISTE";"AUTO";"CONDUCTOR";44;"M";1;;"RUTA 8 KM 388;000";"771008.77";"6409361.81"
15/08/2018 09:50:00;"MONTEVIDEO";"MONTEVIDEO";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";64;"M";13;"AUTO";"RUTA ACCESOS KM 1800";"567757.48970894";"6142682.99509392"
15/08/2018 11:30:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"PASAJERO";22;"M";1;"CAMIONETA";"BOULEVARD APARICIO SARAVIA ESQ. ALEJANDRO DUMAS";"572188.0531";"6146487.6755"
15/08/2018 11:40:00;"ARTIGAS";"ARTIGAS";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";61;"M";0;"CAMION";"GENERAL JUAN ANTONIO LAVALLEJA ESQ. GENERAL EUGENIO GARZON";"551165.83";"6636645.029"
17/08/2018 23:27:00;"MALDONADO";"SAN CARLOS";"DEPARTAMENTAL";"CAÍDA";"MOTO";"CONDUCTOR";53;"F";2;;"CARLOS SEIJO ESQ. CAMINO AL CEMENTERIO";"689717.4336";"6147039.8553"
19/08/2018 09:25:00;"CERRO LARGO";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";35;"M";0;"CAMIONETA";"RUTA 8 KM 421;000";"766599.27";"6436503.36"
21/08/2018 09:17:00;"SAN JOSE";"CIUDAD DEL PLATA";"NACIONAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";24;"M";0;"AUTO";"RUTA 1 KM 33;500";"549466.32";"6156563.31"
21/08/2018 19:25:00;"FLORES";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";53;"M";0;"CAMION";"RUTA 3 KM 235;000";"489482.52";"6326880.68"
22/08/2018 17:05:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"PASAJERO";37;"M";21;"CAMIONETA";"AVENIDA INGENIERO FEDERICO CAPURRO ESQ. CAMINO DE LAS TROPAS";"567144.1013";"6140786.9411"
22/08/2018 20:00:00;"TACUAREMBO";"TACUAREMBO";"DEPARTAMENTAL";"DESPISTE";"MOTO";"CONDUCTOR";22;"F";6;;"C. CATALOGNE ESQ. RAMBLA";"596405.529";"6490049.9108"
23/08/2018 19:30:00;"PAYSANDU";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"CAMIONETA";"CONDUCTOR";51;"M";0;"CAMIONETA";"RUTA 26 KM 49;000";"432996.6";"6452962.92"
25/08/2018 19:30:00;"TACUAREMBO";"PASO DE LOS TOROS";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";20;"M";0;"MOTO";"RUTA 5 KM 250;000";"546260.51";"6369800.87"
25/08/2018 19:30:00;"TACUAREMBO";"PASO DE LOS TOROS";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";23;"M";0;"MOTO";"RUTA 5 KM 250;000";"546260.51";"6369800.87"
25/08/2018 22:22:00;"SALTO";"N/C";"DEPARTAMENTAL";"CAÍDA";"MOTO";"CONDUCTOR";24;"M";27;;"JOSE LUIS OXANDABARAT KM 2;500 DE CAMINO DE ACCESO A CONSTITUCIÓN";"421375.73099685";"6562228.07884309"
31/08/2018 15:00:00;"CANELONES";"PROGRESO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";15;"F";0;"AUTO";"GENERAL ARTIGAS ESQ. ZORRILLA DE SAN MARTIN";"571780.2324";"6161626.4051"
31/08/2018 20:10:00;"MONTEVIDEO";"MONTEVIDEO";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"BICICLETA";"CONDUCTOR";34;"M";0;"OMNIBUS";"RUTA 6 KM 19;100";"580516.56";"6152640.19"
01/09/2018 10:50:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"PASAJERO";;"F";1;"CAMIONETA";"AVENIDA DAMASO ANTONIO LARRAÑAGA ESQ. EL CAIRO";"577630.3985";"6142307.5048"
04/09/2018 11:18:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";36;"M";1;"CAMION";"RUTA CESAR MAYO GUTIERREZ ESQ. LA CASONA";"570963.9461";"6149878.2724"
06/09/2018 02:30:00;"FLORES";"N/C";"NACIONAL";"DESPISTE";"CAMION";"CONDUCTOR";24;"M";0;;"RUTA 14 KM 147;000";"517945.97";"6295485.19"
06/09/2018 13:00:00;"MALDONADO";"SAN CARLOS";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";58;"M";1;"CAMIONETA";"JACINTO MARIA ALVARIZA ESQ. EJIDO";"690240.4345";"6148622.1011"
06/09/2018 17:10:00;"TACUAREMBO";"N/C";"NACIONAL";"DESPISTE";"CAMIONETA";"PASAJERO";;"M";0;;"RUTA 6 KM 340;500";"698450.24";"6444698.14"
07/09/2018 18:25:00;"CANELONES";"COLONIA NICOLICH";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"BICICLETA";"CONDUCTOR";10;"F";1;"CAMIONETA";"RUTA 102 KM 25;000";"588059.12458296";"6147324.59419146"
08/09/2018 01:55:00;"SAN JOSE";"CIUDAD DEL PLATA";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";37;"M";1;"AUTO";"RUTA 1 KM 28;900";"553060";"6153738.56"
08/09/2018 08:50:00;"MALDONADO";"N/C";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";29;"M";0;;"RUTA 13 KM 190;000";"722931.45";"6220690.16"
08/09/2018 08:50:00;"MALDONADO";"N/C";"NACIONAL";"DESPISTE";"AUTO";"CONDUCTOR";24;"M";0;;"RUTA 13 KM 190;000";"722931.45";"6220690.16"
08/09/2018 20:16:00;"CANELONES";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";39;"M";1;"AUTO";"RUTA 11 KM 143;000";"605745.04";"6173247.73"
09/09/2018 03:05:00;"TACUAREMBO";"TACUAREMBO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";25;"M";0;"AUTO";"DOCTOR IVO FERREIRA ESQ. WASHINGTON BELTRAN";"596207.3527";"6490919.4292"
09/09/2018 06:45:00;"MALDONADO";"N/C";"DEPARTAMENTAL";"DESPISTE";"AUTO";"PASAJERO";22;"M";0;;"CAMINO LOS CEIBOS A 2 KM DE RUTA 9";"683898.04";"6154562.2"
09/09/2018 20:00:00;"DURAZNO";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";74;"M";1;"CAMION";"RUTA 7 KM 254;300";"676363.79";"6337780"
09/09/2018 20:00:00;"DURAZNO";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"PASAJERO";75;"F";2;"CAMION";"RUTA 7 KM 254;300";"676363.79";"6337780"
10/09/2018 02:00:00;"TACUAREMBO";"TACUAREMBO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";68;"M";11;"CAMIONETA";"TREINTA Y TRES ESQ. DOCTOR LUIS ALBERTO DE HERRERA";"596981.1171";"6491009.426"
12/09/2018 06:50:00;"CANELONES";"PROGRESO";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";56;"M";0;"CAMION";"RUTA 5 KM 29;400";"569561.54";"6163680.94"
14/09/2018 22:00:00;"ARTIGAS";"BELLA UNION";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";30;"M";0;"CAMION";"RUTA 3 KM 622;000";"443214.981";"6652038.2518"
15/09/2018 13:15:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";18;"M";0;"CAMION";"MEDIODIA ESQ. AVENIDA LEZICA";"568283.4438";"6149821.8358"
15/09/2018 17:17:00;"CANELONES";"CIUDAD DE LA COSTA";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"BICICLETA";"CONDUCTOR";25;"M";3;"AUTO";"RUTA INTERBALNEARIA KM 27;200";"595746.54";"6148358.06"
16/09/2018 02:10:00;"DURAZNO";"DURAZNO";"NACIONAL";"ATROPELLO DE ANIMALES";"MOTO";"CONDUCTOR";21;"M";0;;"RUTA 5 KM 181;100";"545183.81";"6303322.66"
16/09/2018 08:50:00;"ROCHA";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"PASAJERO";63;"F";0;"AUTO";"RUTA 9 KM 241;500";"773257.71";"6199283.38"
16/09/2018 08:50:00;"ROCHA";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"PASAJERO";54;"M";0;"AUTO";"RUTA 9 KM 241;500";"773257.71";"6199283.38"
16/09/2018 08:50:00;"ROCHA";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"PASAJERO";62;"F";0;"AUTO";"RUTA 9 KM 241;500";"773257.71";"6199283.38"
16/09/2018 08:50:00;"ROCHA";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";64;"M";3;"AUTO";"RUTA 9 KM 241;500";"773257.71";"6199283.38"
17/09/2018 16:16:00;"COLONIA";"N/C";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";32;"F";1;"CARRO";"MUNICIPIO  ESQ. NO ENCONTRADA";"424010.78782947";"6187540.08936294"
18/09/2018 04:15:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";44;"M";0;"AUTO";"AVENIDA DE LAS INSTRUCCIONES ESQ. BOULEVARD APARICIO SARAVIA";"574083.8481";"6145107.2227"
18/09/2018 09:30:00;"RIVERA";"RIVERA";"DEPARTAMENTAL";"CAÍDA";"MOTO";"CONDUCTOR";47;"F";6;;"FRANCISCO ROMERO ESQ. LÁZARO GADEA";"636247.3723";"6581235.9727"
18/09/2018 19:30:00;"SAN JOSE";"N/C";"NACIONAL";"DESPISTE";"TRICICLO";"CONDUCTOR";56;"M";0;;"RUTA 1 KM 104;500";"492648.82";"6198035.31"
