FECHA Y HORA;DEPARTAMENTO;LOCALIDAD;JURISDICCION;TIPO DE SINIESTRO;VEHICULO;ROL;EDAD;SEXO;FALLECIDO A LOS (Dias);OTRO VEHICULO;LUGAR DEL SINIESTRO;X;Y
09/03/2014 01:20;PAYSANDU;PAYSANDU;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;19;M;0;;AVENIDA SORIANO esq. SETEMBRINO PEREDA;397441,5045;6422982,925
09/03/2014 05:30;DURAZNO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;51;M;0;AUTO;RUTA 5 km. 218;550411,7439;6337106,009
09/03/2014 13:25;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;37;M;6;CAMIONETA;CAMINO CIBILS esq. FRANCISCO DE GOYA;566570,8268;6143436,483
09/03/2014 21:30;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;17;F;1;AUTO;MARCOS JOSE MONTERROSO esq. FRANCISCO DE LAS CARRERAS;583789,9586;6148550,407
10/03/2014 05:15;TACUAREMBO;TACUAREMBO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;27;M;1;;INTENDENTE OLIVER esq. GENERAL DIEGO LAMAS;594454,2282;6491525,433
10/03/2014 08:35;TACUAREMBO;TACUAREMBO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;84;M;11;MOTO;DOCTOR JUSTINO MENENDEZ  esq. DAMASO ANTONIO LARRAÑAGA;596684,5474;6490196,883
11/03/2014 02:21;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;0;OMNIBUS;GRECIA esq. BERNA;568466,1697;6140357,62
11/03/2014 09:20;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;86;F;1;CAMIONETA;JUSTICIA esq. GENERAL JUAN MANUEL PAGOLA;575022,5876;6138750,876
11/03/2014 19:00;SALTO;BELEN;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;45;M;0;AUTO;Avenida Acerbis, a 300 metros de la Avda. Arburúas;426761,5545;6593201,831
11/03/2014 19:00;SALTO;BELEN;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;37;M;0;AUTO;Avenida Acerbis, a 300 metros de la Avda. Arburúas;426761,5545;6593201,831
