FECHA Y HORA;DEPARTAMENTO;JURISDICCION;TIPO DE SINIESTRO;VEHICULO;ROL;EDAD;SEXO;FALLECIDO A LOS (DIAS);OTRO VEHICULO;DIRECCION;X;Y
14/11/2017 14:45;DURAZNO;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;29;M;0;MAQUINARIA INDUSTRIAL;RUTA 5 ESQ. GUTIERREZ;547176,0644;6367165,014
14/11/2017 14:46;COLONIA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;35;F;0;;RUTA 53 (PRÓXIMO A ESTANCIA PICHINANGO);480545,6457;6209258,454
14/11/2017 14:47;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;CONDUCTOR;67;M;0;CAMIONETA;RUTA 84 KM 6,000;587093,73;6155444,06
14/11/2017 14:48;RIO NEGRO;NACIONAL;DESPISTE;CAMION;CONDUCTOR;31;M;0;;RUTA 24 KM 5,000;393942,74;6332163,46
18/11/2017 21:58;CANELONES;NACIONAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;21;M;0;AUTO;RUTA INTERBALNEARIA KM 29,000;597168,24;6149508,57
22/11/2017 04:50;SAN JOSE;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;CAMIONETA;PASAJERO;49;F;0;CAMION;RUTA 1 KM 56,500;531199,85;6169988,91
25/11/2017 00:00;MALDONADO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;26;M;0;AUTO;C. SARANDI ESQ. FRANCISCO AGUILAR;686446,6354;6136634,937
25/11/2017 01:28;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;41;M;1;AUTO;DOCTOR JOSE MARIA SILVA ESQ. PEDRO FUENTES;574333,3684;6144242,757
25/11/2017 06:19;CANELONES;NACIONAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;20;M;0;AUTO;RUTA INTERBALNEARIA KM 59,900;627156,25;6153384,84
25/11/2017 23:15;COLONIA;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;PASAJERO;17;M;1;AUTO;RUTA 53 KM 120,000;478647,16;6200550,73
27/11/2017 12:55;FLORIDA;NACIONAL;DESPISTE;AUTO;PASAJERO;89;F;1;;RUTA 56 KM 24,000;596071,63;6232776,8
27/11/2017 19:59;MONTEVIDEO;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;40;M;2;OMNIBUS;RUTA 6 KM 18,500;580128,27;6152186,37
27/11/2017 12:17;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;CAMIONETA;CONDUCTOR;66;M;0;OMNIBUS;CAMINO CARRASCO ESQ. AVENIDA BOLIVIA;582533,8604;6140739,985
28/11/2017 14:35;COLONIA;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;38;M;0;OMNIBUS;RUTA 1 KM 164,000;434661,75;6190498,81
28/11/2017 14:35;COLONIA;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;PASAJERO;10;M;7;OMNIBUS;RUTA 1 KM 164,000;434661,75;6190498,81
02/12/2017 06:25;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;40;M;5;CAMION;CAMINO DE LAS TROPAS ESQ. AVENIDA LUIS BATLLE BERRES;568164,1883;6144050,591
02/12/2017 12:58;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;BICICLETA;CONDUCTOR;22;M;0;AUTO;GALICIA ESQ. MINAS;574609,8539;6137883,784
03/12/2017 03:50;DURAZNO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;27;M;0;;GENERAL JUAN ANTONIO LAVALLEJA ESQ. JUAN BAUTISTA DE LEON;544244,419;6307280,976
06/12/2017 17:05;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;61;M;9;MOTO;AVENIDA DAMASO ANTONIO LARRAÑAGA ESQ. TOMAS GOMENSORO;577455,5507;6140243,923
07/12/2017 14:00;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;46;M;0;CAMIONETA;RUTA 6 KM 22,000;582406,77;6154788,57
07/12/2017 14:00;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;PASAJERO;54;M;0;CAMIONETA;RUTA 6 KM 22,000;582406,77;6154788,57
07/12/2017 16:06;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;42;F;0;AUTO;RUTA 48 KM 19,000;569183,56;6157590,74
08/12/2017 05:11;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;18;M;1;AUTO;GENERAL URQUIZA ESQ. AVENIDA GENERAL GARIBALDI;576661,6689;6138974,907
08/12/2017 15:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;61;M;0;OMNIBUS;AVENIDA GENERAL FLORES ESQ. RAFAEL HORTIGUERA;576400,1817;6142511,957
10/12/2017 05:15;ARTIGAS;DEPARTAMENTAL;CAÍDA;MOTO;CONDUCTOR;24;M;0;;CAMINO VECINAL A TOMAS GOMENSORO;469555,7116;6603204,987
10/12/2017 06:40;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;55;M;0;;CAMINO AL PASO DEL ANDALUZ ESQ. AVENIDA DE LAS INSTRUCCIONES;576991,8253;6148514,015
10/12/2017 16:15;DURAZNO;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;42;M;0;;RUTA 14 KM 227,000;587190,6356;6319407,155
10/12/2017 16:15;DURAZNO;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;51;F;1;;RUTA 14 KM 227,000;587190,6356;6319407,155
11/12/2017 16:54;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;80;F;1;MOTO;AVENIDA JOSE BELLONI ESQ. CAMINO TENIENTE RINALDI;578573,4128;6146109,433
12/12/2017 03:30;ARTIGAS;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;44;M;0;CAMIONETA;AVDA. BALTASAR BRUM PRÓXIMO A BY-PASS RUTA 30;551947,3795;6634101,659
12/12/2017 19:29;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;39;M;6;AUTO;AVENIDA LUIS BRAILLE ESQ. SEBASTOPOL;581082,5909;6143786,876
12/12/2017 19:31;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;19;M;5;AUTO;AVENIDA GENERAL SAN MARTIN ESQ. BOULEVARD APARICIO SARAVIA;576042,8541;6144885,678
13/12/2017 16:09;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;79;F;0;CAMION;RUTA 8 KM 26,500;591938,1389;6154318,166
14/12/2017 04:53;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;28;F;1;CAMION;CAMINO MANUEL MARIA FLORES ESQ. CAMINO GORI;560773,022;6146327,208
15/12/2017 21:40;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;36;M;1;MOTO;CAMINO MELCHOR DE VIANA ESQ. CAMINO LA CRUZ DEL SUR;586317,9445;6151935,772
16/12/2017 14:45;PAYSANDU;DEPARTAMENTAL;COLISIÓN CON OBSTÁCULO EN CALZADA;MOTO;CONDUCTOR;64;M;1;;BOLIVAR ESQ. DOCTOR BALTASAR BRUM;397471,2419;6424510,602
17/12/2017 02:54;CANELONES;NACIONAL;DESPISTE;MOTO;CONDUCTOR;40;M;0;;RUTA 5 KM 31,800;569328,26;6166137,13
18/12/2017 10:15;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;88;M;0;CAMION;RUTA 11 ESQ. RUTA 63;556948,7667;6188275,101
18/12/2017 10:15;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;CAMION;CONDUCTOR;55;M;0;CAMION;RUTA 11 ESQ. RUTA 63;556948,7667;6188275,101
18/12/2017 17:35;ROCHA;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;21;M;1;CAMIONETA;IRINEO DE ESPADA ESQ. FLORENCIO SANCHEZ;745531,6048;6180921,478
19/12/2017 12:30;PAYSANDU;NACIONAL;DESPISTE;CAMION;CONDUCTOR;61;M;0;;RUTA 26 KM 149,900;523287,73;6470916,18
21/12/2017 05:49;CERRO LARGO;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;53;M;0;;RUTA 8 KM 452,000;769677,45;6465356,83
21/12/2017 05:49;CERRO LARGO;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;31;M;0;;RUTA 8 KM 452,000;769677,45;6465356,83
21/12/2017 08:53;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;CONDUCTOR;45;M;0;CAMIONETA;RUTA 5 KM 26,100;569750,88;6160415,22
21/12/2017 08:53;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;PASAJERO;49;F;0;CAMIONETA;RUTA 5 KM 26,100;569750,88;6160415,22
22/12/2017 00:00;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;16;M;5;;AVENIDA JOSE BELLONI ESQ. CAMINO CAPITAN CORALIO LACOSTA;578833,6568;6147566,107
23/12/2017 04:45;COLONIA;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;61;M;1;CAMION;COLONIA ESQ. JOSE PEDRO VARELA;465792,405;6251680,052
23/12/2017 09:30;CERRO LARGO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;89;F;1;CAMIONETA;TREINTA Y TRES ESQ. JOSE PEDRO RAMIREZ;766709,602;6415682,466
23/12/2017 10:19;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;66;M;1;CAMION;RUTA 101 KM 21,900;590608,38;6146155,73
23/12/2017 15:30;CANELONES;NACIONAL;DESPISTE;AUTO;PASAJERO;67;F;8;;RUTA 5 KM 35,000;567989,55;6169015,84
25/12/2017 01:15;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;BICICLETA;CONDUCTOR;57;M;0;AUTO;RUTA 101 KM 28,500;592914,96;6152262,56
25/12/2017 02:25;CANELONES;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;38;M;1;MOTO;FABINI ESQ. JUAN SEBASTIAN BACH;570693,0518;6159107,78
25/12/2017 02:25;CANELONES;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;28;M;1;MOTO;FABINI ESQ. JUAN SEBASTIAN BACH;570693,0518;6159107,78
25/12/2017 12:44;PAYSANDU;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;PASAJERO;29;F;0;AUTO;RUTA 3 KM 406,000;419370,28;6451781,01
25/12/2017 12:44;PAYSANDU;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;PASAJERO;45;F;0;AUTO;RUTA 3 KM 406,000;419370,28;6451781,01
25/12/2017 15:00;SALTO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;36;M;0;;OJALMI ESQ. SAN MARTIN;416664,8842;6531064,833
25/12/2017 15:59;ROCHA;NACIONAL;DESPISTE;AUTO;PASAJERO;60;M;1;;RUTA 19 KM 4,500;826121,0426;6266444,287
26/12/2017 18:15;MONTEVIDEO;DEPARTAMENTAL;CAIDA;BICICLETA;CONDUCTOR;48;M;0;;AVENIDA ITALIA ESQ. RAFAEL BARRADAS;587862,1891;6140329,159
27/12/2017 00:35;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;PASAJERO;19;M;0;MOTO;AVENIDA ACROPOLIS ESQ. NOVARA;579529,5707;6144873,007
27/12/2017 05:55;CANELONES;NACIONAL;DESPISTE;CAMION;CONDUCTOR;44;M;1;;RUTA 5 KM 42,000;566995,28;6175936,21
27/12/2017 17:54;MALDONADO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;33;F;3;OMNIBUS;EL MESANA ESQ. COMODORO GORLERO;687568,2557;6128866,939
28/12/2017 15:20;TACUAREMBO;NACIONAL;DESPISTE;MINIBUS;PASAJERO;93;F;1;;RUTA 5 KM 402,000;605238,68;6499756,97
28/12/2017 17:47;RIVERA;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;21;M;1;;PARQUE GRAN BRETAÑA (DENTRO DEL PARQUE);632705,9729;6584631,782
29/12/2017 20:11;ARTIGAS;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;PASAJERO;11;M;2;MOTO;RUTA 4 KM 170,000;527679,4087;6602252,009
30/12/2017 06:00;CANELONES;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;23;M;0;;CAMINO PASO DEL MEDIO HACIA RUTA 67;576142,9505;6163219,592
30/12/2017 17:33;PAYSANDU;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;60;F;0;;COSTANERA NORTE Y PUENTE ARROYO LA CURTIEMBRE;397650,78;6427753,116
31/12/2017 06:00;CANELONES;DEPARTAMENTAL;DESPISTE;MOTO;PASAJERO;22;F;0;;ICARO ESQ. SANTO DUMONT;594122,2702;6153775,482
31/12/2017 09:00;MALDONADO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;92;M;2;AUTO;VIRAZON ESQ. JUAN DIAZ DE SOLIS;687201,8201;6128829,722
31/12/2017 13:05;CERRO LARGO;NACIONAL;DESPISTE;AUTO;CONDUCTOR;67;M;1;;RUTA 8 KM 412,000;767384,88;6427650,55
31/12/2017 19:55;SALTO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;50;M;1;;AVENIDA MANUEL ORIBE ESQ. AVENIDA CONCORDIA;413137,5862;6527105,306
